T(K),Cp_Thiswork
200.0,33.477548931946814
201.0,33.48887818539073
202.0,33.50016434554023
203.0,33.51140805545972
204.0,33.52260992356658
205.0,33.533770529364006
206.0,33.544890469385024
207.0,33.55597029727745
208.0,33.56701058016252
209.0,33.57801184696536
210.0,33.588974646153304
211.0,33.59989947158313
212.0,33.61078683525368
213.0,33.621637219891156
214.0,33.632451117429184
215.0,33.64322898629317
216.0,33.65397127720986
217.0,33.66467844276067
218.0,33.675350910899965
219.0,33.685989103890414
220.0,33.69659343363356
221.0,33.70716430170338
222.0,33.71770209853422
223.0,33.728207206312035
224.0,33.7386799977325
225.0,33.7491208295458
226.0,33.75953006381071
227.0,33.76990803861585
228.0,33.78025508855745
229.0,33.790571539799046
230.0,33.80085771724859
231.0,33.8111139251592
232.0,33.82134046545545
233.0,33.831537632344876
234.0,33.84170572221424
235.0,33.851844995547076
236.0,33.86195573346294
237.0,33.87203821263425
238.0,33.88209266844834
239.0,33.892119363287875
240.0,33.90211854190399
241.0,33.91209042846747
242.0,33.92203526791398
243.0,33.93195328609373
244.0,33.94184470282767
245.0,33.951709715601446
246.0,33.96154854790916
247.0,33.97136138476429
248.0,33.9811484396901
249.0,33.99090988576913
250.0,34.000645927018454
251.0,34.01035672510981
252.0,34.02004245482986
253.0,34.029703306778536
254.0,34.03933940528772
255.0,34.0489509743778
256.0,34.05853810654454
257.0,34.06810099712865
258.0,34.07763974863559
259.0,34.08715454975739
260.0,34.096645516779546
261.0,34.10611278457019
262.0,34.11555650893584
263.0,34.12497676768638
264.0,34.13437370861444
265.0,34.14374745143427
266.0,34.15309813885304
267.0,34.162425830837094
268.0,34.171730662809296
269.0,34.1810127685008
270.0,34.19027219551835
271.0,34.199509070819204
272.0,34.20872349092334
273.0,34.21791554935606
274.0,34.22708533672298
275.0,34.236232940783594
276.0,34.24535841614801
277.0,34.25446190549687
278.0,34.263543427385606
279.0,34.27260308928608
280.0,34.28164099754762
281.0,34.290657161158016
282.0,34.29965168132384
283.0,34.30862459279273
284.0,34.317576025951055
285.0,34.32650597806941
286.0,34.33541457649039
287.0,34.34430181303322
288.0,34.35316777791305
289.0,34.36201252602114
290.0,34.37083611034471
291.0,34.37963858202023
292.0,34.388419990385586
293.0,34.3971803830312
294.0,34.40591976986156
295.0,34.414638266827865
296.0,34.423335844334424
297.0,34.43201261626255
298.0,34.44066854888834
