T(K),Cp_Thiswork
200.0,34.463788637222635
201.0,34.485700188957594
202.0,34.507774638768296
203.0,34.53001012718717
204.0,34.552404962464024
205.0,34.57495739181164
206.0,34.59766567805795
207.0,34.62052809959408
208.0,34.643543022500566
209.0,34.66670875426513
210.0,34.69002368874429
211.0,34.71348616233616
212.0,34.73709452668751
213.0,34.76084721779755
214.0,34.78474268439951
215.0,34.80877938791163
216.0,34.832955734864264
217.0,34.85727014655548
218.0,34.88172119174785
219.0,34.90630738350049
220.0,34.93102724715775
221.0,34.9558792554315
222.0,34.980862023820976
223.0,35.00597405014194
224.0,35.03121397270704
225.0,35.056580313986345
226.0,35.08207179699358
227.0,35.10768696691171
228.0,35.13342444364146
229.0,35.1592829192452
230.0,35.18526109508256
231.0,35.21135750194019
232.0,35.23757098261127
233.0,35.26390020817175
234.0,35.290343801851606
235.0,35.31690057364937
236.0,35.34356922509511
237.0,35.37034852533217
238.0,35.397237195150865
239.0,35.42423402185218
240.0,35.45133785703155
241.0,35.47854733639652
242.0,35.5058614398401
243.0,35.53327882155989
244.0,35.56079842045129
245.0,35.58841923403986
246.0,35.616139565638704
247.0,35.64395870004418
248.0,35.67187528274649
249.0,35.69988849767057
250.0,35.727997005701006
251.0,35.75619948076448
252.0,35.78449512378148
253.0,35.812883134018556
254.0,35.84136169484347
255.0,35.86993002338451
256.0,35.89858733506575
257.0,35.92733234678954
258.0,35.956163787365014
259.0,35.98508088759175
260.0,36.01408238956343
261.0,36.04316753062606
262.0,36.0723350658484
263.0,36.10158423897004
264.0,36.130913817728626
265.0,36.16032305210453
266.0,36.18981025383494
267.0,36.21937515334397
268.0,36.24901654270436
269.0,36.278733683823674
270.0,36.308524923956796
271.0,36.33838999312752
272.0,36.368327255674785
273.0,36.39833644137534
274.0,36.428415931254406
275.0,36.45856545484912
276.0,36.48878340948569
277.0,36.51906952447155
278.0,36.54942221306142
279.0,36.579841204346494
280.0,36.6103249271509
281.0,36.64087311036694
282.0,36.67148419804246
283.0,36.70215791889269
284.0,36.732892731857646
285.0,36.76368836550219
286.0,36.79454329334007
287.0,36.82545724381832
288.0,36.856428704720074
289.0,36.88745740441178
290.0,36.91854184465576
291.0,36.94968175378173
292.0,36.980876048172675
293.0,37.0121236521252
294.0,37.043423894224134
295.0,37.074776102035216
296.0,37.1061788177247
297.0,37.13763176990338
298.0,37.16913428979041
299.0,37.200684549865365
300.0,37.23228266615404
301.0,37.26392759176252
302.0,37.29561828714391
303.0,37.32735409795788
304.0,37.35913399312828
305.0,37.39095732280272
306.0,37.42282343650554
307.0,37.454731312881904
308.0,37.48667993756867
309.0,37.518669036406514
310.0,37.55069723293542
311.0,37.58276389088127
312.0,37.614868734837444
313.0,37.64701040344755
314.0,37.67918826470688
315.0,37.711401330252755
316.0,37.74364932713904
317.0,37.77593091733493
318.0,37.80824582930367
319.0,37.840593085955945
320.0,37.87297171674975
321.0,37.90538145007895
322.0,37.93782097408173
323.0,37.97028967582999
324.0,38.002786942517766
325.0,38.035312161550834
326.0,38.06786438210047
327.0,38.10044265968011
328.0,38.133046727214605
329.0,38.16567564392442
330.0,38.19832847532652
331.0,38.23100462441577
332.0,38.26370349470528
333.0,38.29642416183887
334.0,38.32916603473559
335.0,38.36192852298895
336.0,38.394710712547024
337.0,38.42751201857503
338.0,38.460331535297456
339.0,38.49316868349908
340.0,38.52602288486285
341.0,38.55889292618793
342.0,38.59177887205127
343.0,38.624679831769754
344.0,38.65759460652961
345.0,38.69052326044101
346.0,38.72346429005319
347.0,38.75641776063956
348.0,38.78938249140148
349.0,38.82235823715229
350.0,38.85534413509039
351.0,38.8883393283858
352.0,38.92134357602805
353.0,38.95435572249847
354.0,38.98737553087725
355.0,39.02040215807385
356.0,39.05343536817314
357.0,39.0864737243637
358.0,39.119517296818145
359.0,39.15256495903772
360.0,39.18561648401312
361.0,39.218671051464085
362.0,39.251728141488385
363.0,39.284786942516966
364.0,39.317846941376615
365.0,39.35090762683149
366.0,39.3839684896429
367.0,39.41702844310137
368.0,39.450087565336844
369.0,39.483144489574805
370.0,39.51619929721518
371.0,39.54925120619407
372.0,39.58229944021796
373.0,39.61534351311188
374.0,39.6483829409396
375.0,39.68141695935208
376.0,39.71444509154776
377.0,39.747467144088
378.0,39.78048208197802
379.0,39.81348943798419
380.0,39.84648874727969
381.0,39.87947926965921
382.0,39.91246082463019
383.0,39.94543267853988
384.0,39.97839410335335
385.0,40.0113449261499
386.0,40.044284151497095
387.0,40.0772118856667
388.0,40.11012714141033
389.0,40.14302948364116
390.0,40.175918208766554
391.0,40.20879343004563
392.0,40.24165390904821
393.0,40.27449976376015
394.0,40.30733003581162
395.0,40.34014431047001
396.0,40.372942175752996
397.0,40.40572348890828
398.0,40.43848704421012
399.0,40.47123297227843
400.0,40.503960607863526
401.0,40.53666929108187
402.0,40.56935889400434
403.0,40.60202850099312
404.0,40.634678252587875
405.0,40.667306979810334
406.0,40.69991482839117
407.0,40.73250116119388
408.0,40.76506560613166
409.0,40.79760753481083
410.0,40.830126582717696
411.0,40.862622130127406
412.0,40.895094335286906
413.0,40.927542069701076
414.0,40.959965497016995
415.0,40.99236375550467
416.0,41.02473675714577
417.0,41.05708390482187
418.0,41.089404860954474
419.0,41.12169929095864
420.0,41.15396660971915
421.0,41.186206490122885
422.0,41.21841860804915
423.0,41.250602390273826
424.0,41.28275777173269
425.0,41.31488418614465
426.0,41.34698132280481
427.0,41.379048874014735
428.0,41.41108628524509
429.0,41.44309325613848
430.0,41.47506948933217
431.0,41.50701444190986
432.0,41.538928071905445
433.0,41.570809843235295
434.0,41.6026594717758
435.0,41.63447667638893
436.0,41.66626068591517
437.0,41.69801171978331
438.0,41.72972926007689
439.0,41.761413038748316
440.0,41.79306254575877
441.0,41.82467752011703
442.0,41.85625770377028
443.0,41.88780284160353
444.0,41.91931243795234
445.0,41.950786487773705
446.0,41.982224259188825
447.0,42.013625995752975
448.0,42.04499097280288
449.0,42.07631895480805
450.0,42.1076097091082
451.0,42.13886300591017
452.0,42.170078618283156
453.0,42.20125608171979
454.0,42.2323954160731
455.0,42.26349592335267
456.0,42.29455786886695
457.0,42.32558056151261
458.0,42.35656379320601
459.0,42.38750735864144
460.0,42.41841105528189
461.0,42.44927468335582
462.0,42.480097808132896
463.0,42.51088047362666
464.0,42.541622013999444
465.0,42.57232271585133
466.0,42.60298191987913
467.0,42.63359944431227
468.0,42.66417534610744
469.0,42.69470921222396
470.0,42.7252006333254
471.0,42.75564990958955
472.0,42.78605616662337
473.0,42.81641970956901
474.0,42.84674014056444
475.0,42.87701706531601
476.0,42.90725056115674
477.0,42.937440473193675
478.0,42.96758641550373
479.0,42.99768800562351
480.0,43.02774556385072
481.0,43.05775847959775
482.0,43.08772684455404
483.0,43.11765028709063
484.0,43.14752867113269
485.0,43.17736186303076
486.0,43.20714949975797
487.0,43.23689168469898
488.0,43.266588291403764
489.0,43.29623873345912
490.0,43.32584335231069
491.0,43.35540156705089
492.0,43.38491349240405
493.0,43.414378783857224
494.0,43.44379733015053
495.0,43.47316925228212
496.0,43.50249398334739
497.0,43.53177164903376
498.0,43.561002147077815
499.0,43.59018514817962
500.0,43.619320555030576
501.0,43.648408272497896
502.0,43.67744820760805
503.0,43.70644026953403
504.0,43.73538414121116
505.0,43.764279964775554
506.0,43.79312719968276
507.0,43.821926220277206
508.0,43.850676490828505
509.0,43.87937838913319
510.0,43.908031156818424
511.0,43.93663517556667
512.0,43.96519037365691
513.0,43.99369622753426
514.0,44.02215289712742
515.0,44.05056031709251
516.0,44.078918424025595
517.0,44.10722693013523
518.0,44.13548577629106
519.0,44.16369490524649
520.0,44.19185426162606
521.0,44.2199637919105
522.0,44.24802344442353
523.0,44.27603294385901
524.0,44.30399246790948
525.0,44.33190174514945
526.0,44.35976073152123
527.0,44.38756915981399
528.0,44.41532743943276
529.0,44.443035081859804
530.0,44.47069227489756
531.0,44.49829875874665
532.0,44.525854724330024
533.0,44.553359691317
534.0,44.58081407808669
535.0,44.60821740809552
536.0,44.635569878712076
537.0,44.662871241125245
538.0,44.69012169565095
539.0,44.7173209968813
540.0,44.74446934802614
541.0,44.77156628384333
542.0,44.79861223378995
543.0,44.825606736129046
544.0,44.85254977720396
545.0,44.879441790272104
546.0,44.90628209612119
547.0,44.93307113081887
548.0,44.95980866381684
549.0,44.9864949109886
550.0,45.01312942267036
551.0,45.039712195578964
552.0,45.06624367171848
553.0,45.09272340620247
554.0,45.1191516215776
555.0,45.14552787637676
556.0,45.17185283897591
557.0,45.19812584920281
558.0,45.224347134737016
559.0,45.250516702897315
560.0,45.27663456225896
561.0,45.302700501612634
562.0,45.3287147532478
563.0,45.354677329438054
564.0,45.38058802292535
565.0,45.406446848671635
566.0,45.43225382281426
567.0,45.45800896265144
568.0,45.48371250698122
569.0,45.509364034579896
570.0,45.53496378659557
571.0,45.560511564760624
572.0,45.586007612231874
573.0,45.61145195298429
574.0,45.63684417247677
575.0,45.662184736755066
576.0,45.68747367294953
577.0,45.71271057018686
578.0,45.73789567760687
579.0,45.76302902564817
580.0,45.78811064573597
581.0,45.813140570264565
582.0,45.838118613522084
583.0,45.86304502905146
584.0,45.887919852083456
585.0,45.91274268117053
586.0,45.937513991321964
587.0,45.9622338204899
588.0,45.98690177043388
589.0,46.011518099827555
590.0,46.03608306785493
591.0,46.06059627936088
592.0,46.08505799529357
593.0,46.10946825895838
594.0,46.13382711447515
595.0,46.15813438882158
596.0,46.18239034579288
597.0,46.206594814089925
598.0,46.230747841189675
599.0,46.254849692902255
600.0,46.27890020042157
601.0,46.30289963084629
602.0,46.32684759962999
603.0,46.35074437536852
604.0,46.374590226999345
605.0,46.398384772547345
606.0,46.422128499376925
607.0,46.44582102716737
608.0,46.46946262740826
609.0,46.49305313838677
610.0,46.516592832674306
611.0,46.54008176653254
612.0,46.563519780327056
613.0,46.5869071481677
614.0,46.61024371175111
615.0,46.63352974615917
616.0,46.656765094372645
617.0,46.6799498163312
618.0,46.70308397250294
619.0,46.726167839797306
620.0,46.7492010478111
621.0,46.7721840902955
622.0,46.79511681384306
623.0,46.817999065860434
624.0,46.84083134104246
625.0,46.863613487653325
626.0,46.88634535473955
627.0,46.90902722261147
628.0,46.931659371677334
629.0,46.95424122214692
630.0,46.97677348557749
631.0,46.99925579840955
632.0,47.021688442605125
633.0,47.04407148544418
634.0,47.066404779942275
635.0,47.08868839437825
636.0,47.110922611875665
637.0,47.13310750117294
638.0,47.155242917050536
639.0,47.17732914339845
640.0,47.19936603582723
641.0,47.22135366465686
642.0,47.24329231447767
643.0,47.26518184208068
644.0,47.287022318691456
645.0,47.308814029517826
646.0,47.33055683247031
647.0,47.352250799604185
648.0,47.37389621667188
649.0,47.395492942630355
650.0,47.41704105029417
651.0,47.438540612718356
652.0,47.45999170318753
653.0,47.48139460821083
654.0,47.50274918833979
655.0,47.52405530468505
656.0,47.54531366985468
657.0,47.566523719713786
658.0,47.58768574160644
659.0,47.608800022704386
660.0,47.629866212867555
661.0,47.6508848119815
662.0,47.6718556827943
663.0,47.692778900667136
664.0,47.713654753132204
665.0,47.73448289172932
666.0,47.75526360435458
667.0,47.77599717867672
668.0,47.79668347881811
669.0,47.81732258094951
670.0,47.837914561352065
671.0,47.858459496416266
672.0,47.878957673903734
673.0,47.899408747764745
674.0,47.91981321712069
675.0,47.94017094746674
676.0,47.96048222653131
677.0,47.98074670935328
678.0,48.00096489460611
679.0,48.02113664844546
680.0,48.04126204797771
681.0,48.061341380781265
682.0,48.081374513456026
683.0,48.10136173347867
684.0,48.121302697610176
685.0,48.14119811354308
686.0,48.16104742826918
687.0,48.18085113912747
688.0,48.20060932323199
689.0,48.220321848077795
690.0,48.239988791100544
691.0,48.25961064861106
692.0,48.279186869466855
693.0,48.29871815910946
694.0,48.318204176118996
695.0,48.33764520697291
696.0,48.35704111985554
697.0,48.37639220101242
698.0,48.39569852752636
699.0,48.414960176464184
700.0,48.43417722485552
701.0,48.45334974971179
702.0,48.472477827992876
703.0,48.491561328426855
704.0,48.5106007444182
705.0,48.529595944503136
706.0,48.548547005471605
707.0,48.56745421185758
708.0,48.58631722466759
709.0,48.60513653600312
710.0,48.62391201464021
711.0,48.64264394445037
712.0,48.66133219429136
713.0,48.679977047677234
714.0,48.6985783735411
715.0,48.71713645502534
716.0,48.73565116112585
717.0,48.754122774606955
718.0,48.77255137111116
719.0,48.79093702620034
720.0,48.809279815323805
721.0,48.82757981386479
722.0,48.845837097084384
723.0,48.86405174015863
724.0,48.882223818163084
725.0,48.90035361188151
726.0,48.91844099012802
727.0,48.936486027649764
728.0,48.9544890045693
729.0,48.97244978970224
730.0,48.99036866270683
731.0,49.0082454923882
732.0,49.02608076296477
733.0,49.04387413796539
734.0,49.0616258960942
735.0,49.07933611079987
736.0,49.097005059945
737.0,49.11463240746184
738.0,49.132218635393635
739.0,49.149763612072334
740.0,49.1672674102482
741.0,49.184730306519924
742.0,49.202152372982084
743.0,49.219533477868765
744.0,49.236873896957945
745.0,49.25417370190734
746.0,49.27143296421505
747.0,49.288651755226965
748.0,49.30583014611718
749.0,49.32296820790288
750.0,49.3400662143427
751.0,49.357124032971726
752.0,49.374141936963596
753.0,49.391119793769306
754.0,49.40805787596158
755.0,49.42495625316957
756.0,49.44181499483871
757.0,49.45863417023632
758.0,49.475413848435785
759.0,49.492154098345026
760.0,49.508855190316424
761.0,49.52551699096196
762.0,49.542139770014956
763.0,49.55872339394989
764.0,49.57526833298735
765.0,49.59177425206158
766.0,49.608241419595004
767.0,49.62467010328977
768.0,49.64105996823284
769.0,49.657411482339924
770.0,49.67372471154523
771.0,49.689999521298354
772.0,49.706236377725546
773.0,49.7224349457273
774.0,49.738595490598534
775.0,49.75471807715982
776.0,49.77080277000082
777.0,49.78684983295645
778.0,49.802859130417104
779.0,49.81883092547993
780.0,49.83476528140639
781.0,49.85066226120715
782.0,49.86652172886387
783.0,49.88234414461628
784.0,49.89812937182228
785.0,49.913877670897826
786.0,49.929589103196165
787.0,49.94526353171385
788.0,49.960901215683556
789.0,49.97650221569542
790.0,49.992066592054684
791.0,50.00759440481605
792.0,50.02308591119841
793.0,50.03854117029368
794.0,50.053960043747125
795.0,50.06934278754025
796.0,50.08468945992192
797.0,50.10000031560615
798.0,50.115275018633795
799.0,50.13051421623115
800.0,50.14571757197612
801.0,50.16088533887575
802.0,50.17601737696885
803.0,50.19111413425268
804.0,50.206175665787285
805.0,50.22120163507841
806.0,50.23619268384786
807.0,50.251148475131245
808.0,50.26606925834248
809.0,50.28095508698543
810.0,50.29580601423653
811.0,50.31062228771326
812.0,50.325403959514325
813.0,50.34015088693961
814.0,50.354863316205176
815.0,50.36954149261343
816.0,50.38418527246865
817.0,50.3987947062225
818.0,50.4133700377465
819.0,50.42791112278145
820.0,50.44241839768224
821.0,50.45689171736469
822.0,50.47133132333687
823.0,50.485737070090224
824.0,50.50010900526809
825.0,50.51444756163471
826.0,50.52875336297406
827.0,50.543023374784156
828.0,50.55726207069878
829.0,50.57146737783022
830.0,50.58563914930558
831.0,50.599777238518115
832.0,50.613883415963016
833.0,50.627955615677415
834.0,50.641995605688024
835.0,50.65600323589009
836.0,50.669978356456596
837.0,50.683918908497816
838.0,50.697828562842616
839.0,50.71170525961375
840.0,50.72555075483774
841.0,50.73936299219426
842.0,50.75314182351451
843.0,50.766890901199645
844.0,50.78060627120006
845.0,50.79428968327883
846.0,50.80794098583374
847.0,50.821561921585044
848.0,50.83515044241135
849.0,50.848706397638736
850.0,50.86223152628639
851.0,50.875725673714655
852.0,50.88918679928713
853.0,50.90261852311232
854.0,50.91601692060003
855.0,50.92938560634008
856.0,50.94272254269334
857.0,50.9560294556564
858.0,50.96930431146309
859.0,50.98254883375046
860.0,50.995760992749254
861.0,51.008944381942015
862.0,51.022096970868716
863.0,51.03521673573458
864.0,51.0483091294677
865.0,51.06136839112206
866.0,51.07439810077493
867.0,51.08739810087264
868.0,51.100368234397465
869.0,51.113306485371766
870.0,51.126216418398826
871.0,51.13909601704501
872.0,51.15194512647253
873.0,51.16476359248611
874.0,51.1775531130186
875.0,51.19031353030962
876.0,51.203042838923444
877.0,51.21574458062394
878.0,51.22841490466905
879.0,51.24105734776907
880.0,51.253669908905714
881.0,51.2662524344958
882.0,51.27880661038003
883.0,51.29133227964012
884.0,51.30382745088121
885.0,51.31629564121949
886.0,51.32873302719348
887.0,51.34114312106891
888.0,51.35352210774822
889.0,51.36587532202189
890.0,51.378198952195234
891.0,51.39049284853243
892.0,51.40275868449356
893.0,51.41499812802248
894.0,51.42720738450909
895.0,51.43938994299981
896.0,51.45154201755855
897.0,51.463668906766536
898.0,51.475766828584504
899.0,51.48783563677764
900.0,51.499878804348974
901.0,51.5118925626102
902.0,51.52387857453847
903.0,51.5358384976201
904.0,51.54777037908113
905.0,51.55967587551686
906.0,51.57155303986408
907.0,51.583403527775815
908.0,51.59522539797871
909.0,51.60702209938667
910.0,51.6187916914567
911.0,51.63053403227706
912.0,51.64224898126772
913.0,51.65393818629347
914.0,51.66559971834174
915.0,51.67723700837948
916.0,51.68884634572005
917.0,51.70042937612206
918.0,51.71198596078215
919.0,51.72351773927069
920.0,51.735022794228314
921.0,51.7465009897888
922.0,51.757955735580225
923.0,51.76938334636102
924.0,51.78078545768983
925.0,51.79216193199774
926.0,51.80351263222839
927.0,51.81483742187514
928.0,51.82613792696013
929.0,51.83741400661662
930.0,51.84866376152735
931.0,51.8598888130757
932.0,51.87108902060481
933.0,51.88226599663421
934.0,51.89341609098814
935.0,51.90454266707307
936.0,51.915643828566104
937.0,51.926721178283195
938.0,51.9377745661709
939.0,51.94880384046715
940.0,51.95980884773161
941.0,51.97078943250723
942.0,51.98174543703686
943.0,51.99267670074535
944.0,52.00358652955809
945.0,52.014471280364205
946.0,52.02533078245645
947.0,52.03616832007427
948.0,52.046981975600985
949.0,52.05777155925868
950.0,52.068538600014
951.0,52.079281168507414
952.0,52.08999905654143
953.0,52.10069548679736
954.0,52.111366790499154
955.0,52.122014451211754
956.0,52.13263993623384
957.0,52.14324127128633
958.0,52.153818188703674
959.0,52.16437211785318
960.0,52.174902761494664
961.0,52.18540810351969
962.0,52.195891230917425
963.0,52.20634839389747
964.0,52.216782640180085
965.0,52.22719358919619
966.0,52.2375774479881
967.0,52.247938891572176
968.0,52.25827408677564
969.0,52.26858426537521
970.0,52.278870627697685
971.0,52.28912927726091
972.0,52.29936304829844
973.0,52.309571362896065
974.0,52.31975192916497
975.0,52.329905790924634
976.0,52.340030591329366
977.0,52.350128975689294
978.0,52.36019850900604
979.0,52.37023839536319
980.0,52.3802494669777
981.0,52.3902291617196
982.0,52.40017821249916
983.0,52.410095626541384
984.0,52.41998035609534
985.0,52.42983129582613
986.0,52.43964894112524
987.0,52.44943039628184
988.0,52.45917436315566
989.0,52.46888112926413
990.0,52.478549244941874
991.0,52.48817718242602
992.0,52.497763330499694
993.0,52.507305991504175
994.0,52.51680502371896
995.0,52.5262568903041
996.0,52.53566124935298
997.0,52.54501600338422
998.0,52.55431730287006
999.0,52.56356610632393
1000.0,52.572758323858096
