T(K),Cp_Thiswork
200.0,34.01456341483048
201.0,34.00512752994692
202.0,33.99633552342334
203.0,33.98818163131869
204.0,33.98066018148624
205.0,33.97376552517992
206.0,33.96749197029926
207.0,33.96183398485111
208.0,33.95678592730572
209.0,33.95234224969113
210.0,33.94849749657028
211.0,33.94524610637602
212.0,33.94258270992752
213.0,33.940501800831406
214.0,33.93899806426295
215.0,33.93806608285175
216.0,33.9377005649863
217.0,33.93789624683496
218.0,33.93864782915909
219.0,33.93995010555755
220.0,33.94179786682345
221.0,33.94418596445777
222.0,33.94710930998514
223.0,33.95056278172942
224.0,33.95454131876363
225.0,33.95903988969443
226.0,33.96405355338233
227.0,33.96957730672162
228.0,33.975606267027416
229.0,33.9821354909822
230.0,33.98916018432959
231.0,33.99667549273108
232.0,34.00467665049216
233.0,34.01315889180904
234.0,34.022117480557476
235.0,34.031547738950586
236.0,34.0414450466424
237.0,34.05180472689032
238.0,34.062622217670025
239.0,34.073892957450035
240.0,34.08561244148545
241.0,34.097776165924216
242.0,34.11037965604383
243.0,34.123418520469215
244.0,34.136888341608724
245.0,34.15078478445856
246.0,34.16510346197236
247.0,34.17984012239193
248.0,34.19499051461479
249.0,34.2105503371063
250.0,34.226515447142575
251.0,34.242881651145986
252.0,34.25964480919836
253.0,34.2768007835625
254.0,34.294345514808946
255.0,34.312274970158775
256.0,34.33058511872715
257.0,34.349271932385165
258.0,34.368331508442125
259.0,34.387759872526395
260.0,34.40755312617134
261.0,34.42770742116076
262.0,34.44821891128679
263.0,34.46908377667095
264.0,34.49029822371679
265.0,34.511858485060735
266.0,34.53376088842904
267.0,34.55600167163615
268.0,34.57857719046185
269.0,34.60148380290072
270.0,34.62471789225535
271.0,34.648275889212606
272.0,34.67215420508599
273.0,34.69634932060062
274.0,34.72085771929963
275.0,34.745675931249906
276.0,34.77080053217692
277.0,34.796228058034934
278.0,34.82195513327656
279.0,34.847978364270816
280.0,34.87429444418294
281.0,34.900900027491794
282.0,34.92779183407402
283.0,34.954966586989194
284.0,34.98242105329999
285.0,35.01015202335827
286.0,35.0381562910144
287.0,35.06643071310441
288.0,35.094972130117824
289.0,35.1237774448291
290.0,35.15284356331488
291.0,35.18216741464707
292.0,35.211745950839884
293.0,35.24157618422901
294.0,35.271655111694585
295.0,35.301979771339184
296.0,35.33254722343625
297.0,35.36335451407536
298.0,35.39439880260183
299.0,35.425677179336034
300.0,35.45718682863524
301.0,35.488924885260616
302.0,35.52088859428767
303.0,35.553075134297444
304.0,35.58548179274379
305.0,35.61810580889475
306.0,35.65094449504783
307.0,35.68399516724663
308.0,35.717255129180735
309.0,35.750721772813534
310.0,35.78439247714068
311.0,35.81826464203837
312.0,35.8523356882084
313.0,35.88660305712196
314.0,35.92106424287577
315.0,35.955716727589866
316.0,35.99055802970972
317.0,36.02558565655326
318.0,36.06079719833444
319.0,36.09619021819332
320.0,36.131762330155695
321.0,36.16751112222033
322.0,36.20343427824229
323.0,36.239529425877166
324.0,36.27579425778369
325.0,36.31222648580448
326.0,36.34882384091452
327.0,36.38558404419395
328.0,36.42250487973758
329.0,36.45958410734865
330.0,36.49681957742977
331.0,36.53420907356677
332.0,36.57175045523287
333.0,36.60944160021395
334.0,36.647280363252165
335.0,36.68526468682663
336.0,36.723392462911576
337.0,36.761661656630274
338.0,36.80007021060075
339.0,36.83861611272917
340.0,36.87729738200122
341.0,36.91611201556812
342.0,36.955058055098284
343.0,36.99413357287076
344.0,37.03333661996249
345.0,37.07266530393892
346.0,37.112117749503895
347.0,37.151692073321044
348.0,37.19138640976257
349.0,37.23119896038094
350.0,37.271127881405704
351.0,37.311171395766216
352.0,37.35132770638418
353.0,37.39159506967515
354.0,37.43197172240211
355.0,37.47245595418135
356.0,37.51304604713154
357.0,37.55374031180382
358.0,37.59453707505389
359.0,37.63543467996797
360.0,37.67643147428086
361.0,37.71752584497017
362.0,37.75871618335632
363.0,37.8000008966834
364.0,37.84137841925222
365.0,37.882847167418646
366.0,37.92440562914233
367.0,37.96605226313838
368.0,38.0077855657868
369.0,38.049604048631494
370.0,38.09150621671269
371.0,38.133490622797815
372.0,38.17555582364777
373.0,38.21770036967265
374.0,38.259922868692016
375.0,38.30222190081072
376.0,38.34459610285974
377.0,38.38704408430067
378.0,38.429564500363256
379.0,38.47215602036911
380.0,38.51481730732802
381.0,38.55754704875875
382.0,38.600343956301685
383.0,38.64320675535469
384.0,38.68613416513039
385.0,38.72912493863112
386.0,38.772177842357706
387.0,38.81529164646305
388.0,38.85846515406281
389.0,38.90169715233198
390.0,38.94498646122868
391.0,38.988331923321326
392.0,39.03173236544814
393.0,39.0751866655322
394.0,39.1186936856919
395.0,39.16225230095077
396.0,39.205861427038386
397.0,39.249519964062685
398.0,39.29322684316226
399.0,39.33698098931167
400.0,39.38078135813923
401.0,39.424626917241504
402.0,39.46851662805604
403.0,39.51244949109315
404.0,39.55642449159066
405.0,39.60044065340634
406.0,39.644496985205485
407.0,39.68859253382618
408.0,39.732726339747146
409.0,39.77689746357323
410.0,39.82110498573685
411.0,39.86534796300566
412.0,39.90962551519149
413.0,39.95393672969454
414.0,39.998280722050595
415.0,40.04265663545091
416.0,40.08706358958103
417.0,40.131500740159794
418.0,40.175967244786804
419.0,40.220462279714766
420.0,40.26498501465912
421.0,40.30953465441658
422.0,40.35411038882418
423.0,40.39871143420262
424.0,40.44333701658202
425.0,40.48798635533217
426.0,40.53265871204139
427.0,40.57735332517125
428.0,40.62206945082567
429.0,40.666806378530765
430.0,40.711563374787524
431.0,40.756339739276484
432.0,40.801134764684065
433.0,40.84594776849883
434.0,40.89077806114939
435.0,40.9356249697267
436.0,40.980487837751824
437.0,41.02536600158135
438.0,41.0702588216394
439.0,41.11516565884975
440.0,41.1600858901019
441.0,41.20501888497097
442.0,41.24996403653148
443.0,41.29492073810263
444.0,41.33988840612781
445.0,41.3848664418886
446.0,41.4298542620448
447.0,41.4748513135228
448.0,41.51985702041704
449.0,41.564870821863536
450.0,41.6098921868065
451.0,41.65492056136237
452.0,41.69995541379956
453.0,41.74499622682502
454.0,41.79004247519372
455.0,41.83509364796909
456.0,41.880149240976095
457.0,41.92520875671695
458.0,41.97027171161386
459.0,42.0153376212174
460.0,42.060406000214066
461.0,42.105476391526224
462.0,42.15054831517003
463.0,42.195621333679526
464.0,42.2406949865879
465.0,42.28576882671807
466.0,42.33084242721401
467.0,42.37591534541297
468.0,42.42098715881437
469.0,42.466057457700586
470.0,42.51112581644519
471.0,42.55619182925787
472.0,42.60125509574709
473.0,42.64631522084552
474.0,42.6913718147326
475.0,42.736424492760044
476.0,42.78147286831718
477.0,42.826516573954336
478.0,42.87155523305149
479.0,42.91658848795137
480.0,42.96161598574891
481.0,43.006637357218366
482.0,43.05165226583223
483.0,43.096660358618465
484.0,43.14166130806298
485.0,43.186654770128115
486.0,43.23164041213122
487.0,43.27661791956764
488.0,43.32158696821875
489.0,43.3665472380228
490.0,43.41149841992004
491.0,43.45644020883718
492.0,43.50137229671945
493.0,43.546294386287514
494.0,43.59120618404903
495.0,43.63610739335583
496.0,43.68099774185537
497.0,43.72587693327898
498.0,43.77074468865512
499.0,43.815600739328296
500.0,43.860444813177104
501.0,43.905276634582464
502.0,43.95009595172975
503.0,43.99490249549382
504.0,44.0396960067533
505.0,44.08447623630429
506.0,44.129242931148625
507.0,44.173995841269985
508.0,44.21873473318347
509.0,44.263459355834016
510.0,44.308169474584126
511.0,44.35286485753325
512.0,44.39754526867149
513.0,44.44221048820344
