T(K),Cp_Thiswork
200.0,27.441997008762826
201.0,27.46364407586385
202.0,27.485175346227983
203.0,27.50658706472981
204.0,27.527876953686484
205.0,27.549042091405944
206.0,27.5700791977033
207.0,27.590986124247042
208.0,27.611760251862187
209.0,27.632398757501768
210.0,27.65289988027319
211.0,27.673260738572093
212.0,27.693479409764464
213.0,27.713553763457593
214.0,27.733481764643706
215.0,27.753261472595938
216.0,27.772891039735295
217.0,27.792368710470424
218.0,27.811692712439932
219.0,27.83086164495384
220.0,27.849873767278552
221.0,27.868727563368587
222.0,27.887422137681796
223.0,27.905955774078507
224.0,27.924327558454657
225.0,27.942536431754387
226.0,27.960581008311102
227.0,27.978460288147122
228.0,27.99617382715785
229.0,28.013720379671778
230.0,28.03109972287039
231.0,28.048311266745607
232.0,28.06535330152478
233.0,28.082226456509144
234.0,28.09892970519502
235.0,28.115463339404112
236.0,28.13182641472612
237.0,28.148018680355285
238.0,28.16403995288787
239.0,28.17989011476665
240.0,28.19556991858971
241.0,28.211077785321088
242.0,28.226415419264654
243.0,28.241581269497033
244.0,28.256577248386336
245.0,28.27140274757389
246.0,28.28605806542108
247.0,28.300542598703004
248.0,28.314858642884673
249.0,28.329004724383687
250.0,28.342983314222177
251.0,28.356792961871164
252.0,28.370435259031183
253.0,28.38391084952166
254.0,28.397220420400952
255.0,28.410364700540324
256.0,28.423343352584272
257.0,28.43615826283992
258.0,28.44881027862826
259.0,28.461300283486043
260.0,28.473628034726847
261.0,28.485795620413256
262.0,28.49780402600608
263.0,28.5096530705641
264.0,28.521344974869734
265.0,28.532879595086392
266.0,28.544259232254277
267.0,28.555485015917363
268.0,28.566556850751915
269.0,28.577477145159822
270.0,28.58824583232962
271.0,28.598865384654125
272.0,28.609335760542262
273.0,28.619659490253383
274.0,28.629836554229605
275.0,28.63986953469707
276.0,28.64975843105179
277.0,28.65950587180966
278.0,28.669111872354396
279.0,28.67857776933796
280.0,28.68790625101186
281.0,28.69709869560527
282.0,28.706153793151564
283.0,28.715075618443738
284.0,28.72386557721978
285.0,28.732522356897732
286.0,28.741050084970887
287.0,28.74945018664488
288.0,28.757721343464038
289.0,28.76586772316634
290.0,28.773890762962345
291.0,28.78178913553583
292.0,28.78956703730201
293.0,28.797224522266614
294.0,28.80476302596112
295.0,28.812185376901212
296.0,28.819491621839248
297.0,28.826683194949393
298.0,28.83376152884162
299.0,28.840729452586608
300.0,28.84758699728473
301.0,28.85433558666034
302.0,28.860976640509744
303.0,28.867511574151145
304.0,28.873941797899917
305.0,28.8802701190128
306.0,28.886496533989494
307.0,28.89262243472392
308.0,28.89864920620529
309.0,28.90457822608539
310.0,28.910412265577932
311.0,28.916149883165033
312.0,28.92179523378456
313.0,28.92734826007129
314.0,28.93281029675064
315.0,28.938181272182042
316.0,28.943466692107698
317.0,28.948663671233028
318.0,28.953774901067362
319.0,28.958803056681546
320.0,28.96374662724468
321.0,28.968609654846468
322.0,28.9733906128521
323.0,28.978093513128314
324.0,28.982718194798732
325.0,28.987265872587127
326.0,28.99173774906634
327.0,28.99613501450854
328.0,29.000457474354427
329.0,29.004710411026203
330.0,29.008890859935406
331.0,29.013001333254223
332.0,29.01704295788661
333.0,29.021016847773048
334.0,29.024924103823594
335.0,29.028767167189294
336.0,29.032544402892633
337.0,29.03625822868795
338.0,29.039909692861805
339.0,29.04349983047058
340.0,29.047031001149044
341.0,29.050501534561853
342.0,29.053913767072505
343.0,29.05727000866076
344.0,29.06056856908199
345.0,29.0638117353012
346.0,29.06700176741942
347.0,29.07013695639641
348.0,29.073219539694122
349.0,29.07625042079067
350.0,29.07923179336143
351.0,29.08216192518833
352.0,29.085042987965778
353.0,29.08787583392369
354.0,29.090661302678875
355.0,29.093400221325336
356.0,29.096093404530382
357.0,29.098741654634868
358.0,29.101345761751944
359.0,29.10390650387918
360.0,29.10642464700969
361.0,29.108900945242265
362.0,29.111336140902722
363.0,29.113729711659595
364.0,29.116084886682366
365.0,29.118401116708352
366.0,29.12067785728292
367.0,29.12291827962908
368.0,29.125120580301004
369.0,29.127287892396957
370.0,29.129418407141102
371.0,29.131513999443705
372.0,29.1335765173438
373.0,29.135604145283857
374.0,29.137598714905543
375.0,29.139560827309353
376.0,29.14149107369449
377.0,29.14339003550206
378.0,29.145258284557002
379.0,29.14709638321233
380.0,29.148903701326027
381.0,29.150683153246092
382.0,29.152434086430492
383.0,29.154155856137066
384.0,29.15585132496654
385.0,29.157518664343193
386.0,29.159159544957145
387.0,29.160774458525747
388.0,29.162365038319805
389.0,29.163929456119625
390.0,29.1654693333957
391.0,29.166983992667966
392.0,29.168476164679156
393.0,29.16994515261292
394.0,29.171391393674412
395.0,29.17281419722824
396.0,29.174216231431508
397.0,29.175595675076636
398.0,29.176954057698644
399.0,29.178292885525828
400.0,29.179610341950735
401.0,29.18090792420307
402.0,29.182186014970256
403.0,29.18344499067261
404.0,29.184684138096422
405.0,29.185905992518215
406.0,29.18710982466103
407.0,29.188294915764004
408.0,29.1894637591518
409.0,29.190614557539803
410.0,29.19174871780904
411.0,29.1928665701966
412.0,29.193968439635963
413.0,29.195054645856708
414.0,29.196125503476846
415.0,29.197181322099546
416.0,29.198222406402774
417.0,29.19924802510188
418.0,29.200260539494067
419.0,29.201258181682192
420.0,29.202242268601644
421.0,29.203213081565664
422.0,29.20417190896134
423.0,29.2051169964506
424.0,29.20604862397094
425.0,29.206969066937546
426.0,29.20787757769368
427.0,29.208774412138574
428.0,29.20965883382455
429.0,29.210533071278903
430.0,29.211395395691515
431.0,29.2122470357235
432.0,29.213088227939444
433.0,29.213919205229935
434.0,29.214740196865733
435.0,29.21555142855687
436.0,29.216352164211607
437.0,29.21714454286171
438.0,29.217927817842764
439.0,29.218701253899372
440.0,29.219466014263737
441.0,29.220223244288977
442.0,29.22097126259421
443.0,29.221711211781546
444.0,29.222442358577396
445.0,29.223166757662334
446.0,29.22388366604965
447.0,29.22459327049293
448.0,29.22529483984188
449.0,29.225989476937023
450.0,29.226678267653952
451.0,29.227359567726587
452.0,29.228034460852413
453.0,29.228703116523647
454.0,29.22936570148327
455.0,29.230021489078865
456.0,29.23067242541396
457.0,29.23131777508194
458.0,29.23195681364647
459.0,29.232590581809824
460.0,29.233220104268142
461.0,29.23384377840534
462.0,29.23446262722387
463.0,29.235076794084264
464.0,29.235686419912675
465.0,29.236290785868924
466.0,29.236891745993958
467.0,29.237487722568275
468.0,29.23808055194364
469.0,29.238668664675256
470.0,29.23925303839372
471.0,29.239833797606373
472.0,29.2404110645909
473.0,29.240984959412664
474.0,29.241555599958076
475.0,29.242123101965987
476.0,29.24268675654774
477.0,29.243248323245588
478.0,29.243806269560416
479.0,29.24436152529404
480.0,29.244914195738282
481.0,29.24546438419138
482.0,29.246012191964176
483.0,29.24655771843397
484.0,29.24710106104004
485.0,29.247642315332136
486.0,29.248180782554776
487.0,29.248718142330688
488.0,29.24925290270068
489.0,29.24978594427534
490.0,29.25031735347072
491.0,29.25084721496571
492.0,29.25137561173276
493.0,29.251902625054157
494.0,29.252427565082122
495.0,29.25295205159823
496.0,29.25347462480162
497.0,29.25399689010832
498.0,29.254517395755705
499.0,29.255036977377657
500.0,29.255555705230968
501.0,29.25607364811553
502.0,29.256590873400107
503.0,29.25710670224253
504.0,29.25762269155131
505.0,29.258138157088368
506.0,29.25865242396172
507.0,29.259166294954504
508.0,29.259679829442973
509.0,29.26019381461366
510.0,29.26070612038928
511.0,29.261218989627352
512.0,29.261731748003918
513.0,29.26224444909146
514.0,29.26275642916714
515.0,29.263269174690926
516.0,29.263781306134213
517.0,29.264293589176184
518.0,29.26480607230212
519.0,29.26531880308118
520.0,29.26583182818254
521.0,29.266345193435136
522.0,29.26685894380786
523.0,29.267372429378334
524.0,29.267887084155916
525.0,29.268401564960765
526.0,29.268916607786508
527.0,29.26943293847284
528.0,29.269949226009217
529.0,29.270466197278786
530.0,29.270983213975615
531.0,29.27150167239663
532.0,29.272020930791037
533.0,29.27254035606345
534.0,29.27306132915865
535.0,29.273582547506578
536.0,29.27410471806379
537.0,29.274627876620364
538.0,29.275152058565865
539.0,29.275677298920748
540.0,29.276203632343236
541.0,29.276730440181613
542.0,29.27725906461808
543.0,29.27778888421868
544.0,29.27831928594769
545.0,29.278850953827067
546.0,29.279383920846875
547.0,29.279918219779844
548.0,29.28045388322449
549.0,29.280990943607534
550.0,29.281529433208696
551.0,29.28206875230939
552.0,29.282610198718846
553.0,29.283152542660574
554.0,29.28369644780858
555.0,29.284242569647496
556.0,29.28478906861551
557.0,29.28533846733462
558.0,29.285888314402598
559.0,29.2864405006345
560.0,29.286994437851774
561.0,29.287549545704294
562.0,29.28810708148265
563.0,29.288665854877294
564.0,29.28922650934663
565.0,29.289789076473923
566.0,29.290353587879377
567.0,29.290920075220818
568.0,29.291488570183844
569.0,29.29205850781733
570.0,29.292631115167477
571.0,29.29320523250484
572.0,29.29378207956873
573.0,29.29436050409732
574.0,29.294941131060536
575.0,29.295523992484956
576.0,29.296109120433776
577.0,29.296696547039485
578.0,29.297285724034374
579.0,29.2978778462341
580.0,29.298471786777576
581.0,29.299068733516464
582.0,29.299667566638952
583.0,29.300268895374376
584.0,29.300872752054925
585.0,29.30147916899317
586.0,29.302088178539158
587.0,29.302699248063412
588.0,29.303313541467666
589.0,29.303929962792242
590.0,29.304549669222126
591.0,29.305171571338537
592.0,29.305796262939047
593.0,29.306423776109888
594.0,29.307054142871856
595.0,29.307687395176217
596.0,29.308323014583333
597.0,29.308962134991376
598.0,29.309604236147837
599.0,29.31024880401224
600.0,29.310896418617553
601.0,29.311547111144538
602.0,29.31220091262493
603.0,29.312857853914657
604.0,29.313517965660203
605.0,29.314181278344563
606.0,29.314847287346623
