T(K),Cp_Thiswork
200.0,49.20058500915091
201.0,49.29907976799582
202.0,49.39720805362772
203.0,49.49496254575475
204.0,49.59234091261326
205.0,49.68933674499918
206.0,49.78594558407045
207.0,49.88216331761153
208.0,49.97798438334125
209.0,50.073406928577455
210.0,50.168428663934
211.0,50.26304170717913
212.0,50.357247087419545
213.0,50.4510412377232
214.0,50.54442109036569
215.0,50.6373833129239
216.0,50.72992664775991
217.0,50.82204909117618
218.0,50.91374962660805
219.0,51.0050267129197
220.0,51.09587758308798
221.0,51.186303304189906
222.0,51.27629885450884
223.0,51.3658666418322
224.0,51.45500606798544
225.0,51.543716472048054
226.0,51.63199513791139
227.0,51.71984326447352
228.0,51.8072637329189
229.0,51.89425191896146
230.0,51.980810714388326
231.0,52.06693865491226
232.0,52.15263712273163
233.0,52.23790835638276
234.0,52.322750381510566
235.0,52.40716463503648
236.0,52.49115210880963
237.0,52.57471571042708
238.0,52.65785245358732
239.0,52.74056534744061
240.0,52.82285673265032
241.0,52.904725792866444
242.0,52.9861759675738
243.0,53.06720977312493
244.0,53.14782535299736
245.0,53.228023202509505
246.0,53.30780934427193
247.0,53.387184374684736
248.0,53.466148071390236
249.0,53.54470217536442
250.0,53.62284691466071
251.0,53.70059312836405
252.0,53.77793285031804
253.0,53.854871044626094
254.0,53.931410340534654
255.0,54.00755097245495
256.0,54.08330039108222
257.0,54.15865399910848
258.0,54.233616826237935
259.0,54.30818904779319
260.0,54.38238184517806
261.0,54.456181876357135
262.0,54.52960275889134
263.0,54.60264460640771
264.0,54.67530499170711
265.0,54.74759389173505
266.0,54.81950757801815
267.0,54.89104975920833
268.0,54.96222035372554
269.0,55.033026804577645
270.0,55.10347277971151
271.0,55.17355303669024
272.0,55.24327240696394
273.0,55.31263443634447
274.0,55.38164264555594
275.0,55.45029796393179
276.0,55.518602553534464
277.0,55.58655724765397
278.0,55.6541666952003
279.0,55.721435520296424
280.0,55.788359260619046
281.0,55.85494632498086
282.0,55.92119213461376
283.0,55.98710892434315
284.0,56.052689410217155
285.0,56.11794054768664
286.0,56.18286665817874
287.0,56.247465488754784
288.0,56.3117412568986
289.0,56.375696828683004
290.0,56.43933371036107
291.0,56.50264941736164
292.0,56.56565715476442
293.0,56.62835171226119
294.0,56.69073569343324
295.0,56.7528116495544
296.0,56.814579445852914
297.0,56.876050742623676
298.0,56.937213444308995
299.0,56.99808173961482
300.0,57.058650000992984
301.0,57.11892704281176
302.0,57.17891239576795
303.0,57.2386055316597
304.0,57.29801114147837
305.0,57.357127263686934
306.0,57.415963752216726
307.0,57.47451589231265
308.0,57.53278814577776
309.0,57.59078227814989
310.0,57.64849999708865
311.0,57.70594954043139
312.0,57.763120638710404
313.0,57.82002273131643
314.0,57.87665729103996
315.0,57.9330296780533
316.0,57.98913467021033
317.0,58.04497751178613
318.0,58.100563379718324
319.0,58.155892135246305
320.0,58.210962274895664
321.0,58.26577748492049
322.0,58.320341386286486
323.0,58.37465491938693
324.0,58.42871896794172
325.0,58.48254218793559
326.0,58.53611489981435
327.0,58.58944824367089
328.0,58.64254155433777
329.0,58.69539541589998
330.0,58.74801035759231
331.0,58.80038944607277
332.0,58.85253697530625
333.0,58.90444811817069
334.0,58.95613738235217
335.0,59.007592077870726
336.0,59.058822701253945
337.0,59.109833212151614
338.0,59.16061466299212
339.0,59.211176046820384
340.0,59.26151985472407
341.0,59.31164340243528
342.0,59.36155162275385
343.0,59.41125063843185
344.0,59.46073504348577
345.0,59.51000322390887
346.0,59.55906872220662
347.0,59.60792597482573
348.0,59.656575715866055
349.0,59.70501862410866
350.0,59.7532616077322
351.0,59.801306454449445
352.0,59.8491536355768
353.0,59.89679857056133
354.0,59.94424788789739
355.0,59.99150562402285
356.0,60.03856455620365
357.0,60.08543853733414
358.0,60.13212023321314
359.0,60.17861589382197
360.0,60.22492058530359
361.0,60.27104902081794
362.0,60.31698264170146
363.0,60.36274458134969
364.0,60.40832111335911
365.0,60.453714409975916
366.0,60.49893993093764
367.0,60.543985078021365
368.0,60.58885303240629
369.0,60.63354568960516
370.0,60.678074497637496
371.0,60.72243514655284
372.0,60.76661972806893
373.0,60.810644234981794
374.0,60.85448992213615
375.0,60.89819043536245
376.0,60.941715064742084
377.0,60.98508298340816
378.0,61.02827423280485
379.0,61.07132541955566
380.0,61.11421997266184
381.0,61.15694962751974
382.0,61.199525973871815
383.0,61.24195345055192
384.0,61.28422596323587
385.0,61.32634783749785
386.0,61.36832214707631
387.0,61.410140384713856
388.0,61.45181357436033
389.0,61.493347992029896
390.0,61.534734973835526
391.0,61.57597613107755
392.0,61.61707980365259
393.0,61.65804062531561
394.0,61.6988633785019
395.0,61.739542629622576
396.0,61.7800875143443
397.0,61.82049584373702
398.0,61.86077208080367
399.0,61.900916143794944
400.0,61.94092236811542
401.0,61.980798340263675
402.0,62.020550402107474
403.0,62.06017270786701
404.0,62.09966489419979
405.0,62.13902546060679
406.0,62.17825721612243
