200		29.107	
250		29.111	
298.15		29.123	
300		29.124	
350		29.163	
400		29.244	
450		29.378	
500		29.568	
600		30.089	
700		30.728	
800		31.403	
900		32.059	
1000		32.666	
1100		33.213	
1200		33.697	
1300		34.124	
1400		34.497	
1500		34.825	
1600		35.112	
1700		35.365	
1800		35.588	
1900		35.786	
2000		35.963	
2100		36.121	
2200		36.263	
2300		36.391	
2400		36.507	
2500		36.612	
2600		36.709	
2700		36.798	
2800		36.880	
2900		36.955	
3000		37.025	
3100		37.091	
3200		37.152	
3300		37.209	
3400		37.263	
3500		37.313	
3600		37.361	
3700		37.407	
3800		37.450	
3900		37.491	
4000		37.531	
4100		37.569	
4200		37.605	
4300		37.640	
4400		37.673	
4500		37.705	
4600		37.737	
4700		37.767	
4800		37.796	
4900		37.825	
5000		37.853	
5100		37.880	
5200		37.906	
5300		37.932	
5400		37.957	
5500		37.982	
5600		38.006	
5700		38.030	
5800		38.053	
5900		38.076	
6000		38.098	
