200		39.648	
298.15		45.664	
300		45.751	
400		49.677	
500		52.494	
600		54.616	
700		56.242	
800		57.503	
900		58.493	
1000		59.283	
1100		59.923	
1200		60.450	
1300		60.891	
1400		61.266	
1500		61.588	
1600		61.869	
1700		62.118	
1800		62.340	
1900		62.539	
2000		62.722	
2100		62.889	
2200		63.045	
2300		63.189	
2400		63.325	
2500		63.453	
2600		63.575	
2700		63.691	
2800		63.802	
2900		63.909	
3000		64.012	
3100		64.111	
3200		64.208	
3300		64.303	
3400		64.394	
3500		64.484	
3600		64.572	
3700		64.658	
3800		64.742	
3900		64.825	
4000		64.907	
4100		64.988	
4200		65.067	
4300		65.145	
4400		65.223	
4500		65.299	
4600		65.375	
4700		65.450	
4800		65.524	
4900		65.598	
5000		65.671	
5100		65.743	
5200		65.815	
5300		65.886	
5400		65.957	
5500		66.027	
5600		66.097	
5700		66.166	
5800		66.235	
5900		66.303	
6000		66.372	
