200		36.372	
298.15		39.878	
300		39.945	
400		43.493	
500		46.576	
600		49.049	
700		50.961	
800		52.434	
900		53.580	
1000		54.484	
1100		55.204	
1200		55.794	
1300		56.279	
1400		56.689	
1500		57.036	
1600		57.338	
1700		57.601	
1800		57.831	
1900		58.040	
2000		58.229	
2100		58.400	
2200		58.555	
2300		58.702	
2400		58.840	
2500		58.965	
2600		59.086	
2700		59.199	
2800		59.308	
2900		59.413	
3000		59.513	
3100		59.609	
3200		59.706	
3300		59.794	
3400		59.881	
3500		59.969	
3600		60.053	
3700		60.137	
3800		60.216	
3900		60.296	
4000		60.375	
4100		60.450	
4200		60.530	
4300		60.605	
4400		60.676	
4500		60.752	
4600		60.823	
4700		60.894	
4800		60.969	
4900		61.036	
5000		61.107	
5100		61.178	
5200		61.250	
5300		61.317	
5400		61.388	
5500		61.455	
5600		61.522	
5700		61.588	
5800		61.655	
5900		61.727	
6000		61.793	
