200		33.349	
298.15	         33.590	
300		33.596	
400		34.262	
500		35.226	
600		36.325	
700		37.495	
800		38.721	
900		39.987	
1000		41.268	
1100		42.536	
1200		43.768	
1300		44.945	
1400		46.054	
1500		47.090	
1600		48.050	
1700		48.935	
1800		49.749	
1900		50.496	
2000		51.180	
2100		51.823	
2200		52.408	
2300		52.947	
2400		53.444	
2500		53.904	
2600		54.329	
2700		54.723	
2800		55.089	
2900		55.430	
3000		55.748	
3100		56.044	
3200		56.323	
3300		56.583	
3400		56.828	
3500		57.058	
3600		57.276	
3700		57.480	
3800		57.675	
3900		57.859	
4000		58.033	
4100		58.199	
4200		58.357	
4300		58.507	
4400		58.650	
4500		58.787	
4600		58.918	
4700		59.044	
4800		59.164	
4900		59.275	
5000		59.390	
