200		35.151	
250		37.631	
298.15		40.731	
300		40.859	
350		44.466	
400		48.155	
450		51.745	
500		55.145	
600		61.284	
700		66.605	
800		71.239	
900		75.294	
1000		78.845	
1100		81.952	
1200		84.669	
1300		87.043	
1400		89.119	
1500		90.936	
1600		92.529	
1700		93.929	
1800		95.162	
1900		96.253	
2000		97.219	
2100		98.079	
2200		98.845	
2300		99.531	
2400		100.147	
2500		100.701	
2600		101.201	
2700		101.654	
2800		102.065	
2900		102.439	
3000		102.780	
3100		103.092	
3200		103.378	
3300		103.640	
3400		103.882	
3500		104.105	
3600		104.311	
3700		104.502	
3800		104.678	
3900		104.843	
4000		104.996	
4100		105.138	
4200		105.271	
4300		105.395	
4400		105.512	
4500		105.621	
4600		105.723	
4700		105.819	
4800		105.910	
4900		105.995	
5000		106.076	
5100		106.151	
5200		106.223	
5300		106.291	
5400		106.355	
5500		106.416	
5600		106.474	
5700		106.529	
5800		106.581	
5900		106.630	
6000		106.677	
