200		29.184	
250		29.409	
298.15		29.798	
300		29.816	
350		30.358	
400		30.965	
450		31.583	
500		32.174	
600		33.214	
700		34.046	
800		34.698	
900		35.208	
1000		35.612	
1100		35.934	
1200		36.197	
1300		36.412	
1400		36.593	
1500		36.745	
1600		36.876	
1700		36.989	
1800		37.088	
1900		37.176	
2000		37.255	
2100		37.326	
2200		37.391	
2300		37.450	
2400		37.505	
2500		37.557	
2600		37.605	
2700		37.651	
2800		37.696	
2900		37.740	
3000		37.783	
3100		37.827	
3200		37.871	
3300		37.917	
3400		37.966	
3500		38.017	
3600		38.072	
3700		38.132	
3800		38.198	
3900		38.269	
4000		38.348	
4100		38.435	
4200		38.530	
4300		38.636	
4400		38.752	
4500		38.879	
4600		39.018	
4700		39.171	
4800		39.337	
4900		39.517	
5000		39.712	
5100		39.922	
5200		40.148	
5300		40.391	
5400		40.651	
5500		40.927	
5600		41.221	
5700		41.532	
5800		41.861	
5900		42.207	
6000		42.571	
