200		33.757	
298.15		35.652	
300		35.701	
400		38.716	
500		42.048	
600		45.293	
700		48.354	
800		51.235	
900		53.948	
1000		56.491	
1100		58.859	
1200		61.048	
1300		63.057	
1400		64.893	
1500		66.564	
1600		68.079	
1700		69.452	
1800		70.695	
1900		71.818	
2000		72.833	
2100		73.751	
2200		74.581	
2300		75.330	
2400		76.009	
2500		76.626	
2600		77.174	
2700		77.672	
2800		78.132	
2900		78.529	
3000		78.902	
3100		79.228	
3200		79.521	
3300		79.785	
3400		80.011	
3500		80.216	
3600		80.400	
3700		80.550	
3800		80.684	
3900		80.793	
4000		80.881	
4100		80.956	
4200		81.006	
4300		81.048	
4400		81.065	
4500		81.073	
4600		81.057	
4700		81.032	
4800		80.990	
4900		80.931	
5000		80.856	
5100		80.751	
5200		80.751	
5300		80.751	
5400		80.751	
5500		80.751	
5600		80.751	
5700		80.751	
5800		80.751	
5900		80.751	
6000		80.751	
