494	41.796
495	41.829
496	41.862
497	41.895
498	41.928
499	41.961
500	41.994
501	42.027
502	42.06
503	42.093
504	42.126
505	42.159
506	42.192
507	42.225
508	42.257
509	42.29
510	42.323
511	42.356
512	42.389
513	42.422
514	42.454
515	42.487
516	42.52
517	42.553
518	42.585
519	42.618
520	42.651
521	42.683
522	42.716
523	42.749
524	42.781
525	42.814
526	42.847
527	42.879
528	42.912
529	42.944
530	42.977
531	43.009
532	43.042
533	43.074
534	43.107
535	43.139
536	43.172
537	43.204
538	43.236
539	43.269
540	43.301
541	43.333
542	43.366
543	43.398
544	43.43
545	43.462
546	43.495
547	43.527
548	43.559
549	43.591
550	43.623
551	43.656
552	43.688
553	43.72
554	43.752
555	43.784
556	43.816
557	43.848
558	43.88
559	43.912
560	43.944
561	43.976
562	44.008
563	44.04
564	44.072
565	44.104
566	44.135
567	44.167
568	44.199
569	44.231
570	44.263
571	44.294
572	44.326
573	44.358
574	44.389
575	44.421
576	44.453
577	44.484
578	44.516
579	44.548
580	44.579
581	44.611
582	44.642
583	44.674
584	44.705
585	44.737
586	44.768
587	44.799
588	44.831
589	44.862
590	44.894
591	44.925
592	44.956
593	44.987
594	45.019
595	45.05
596	45.081
597	45.112
598	45.144
599	45.175
600	45.206
601	45.237
602	45.268
603	45.299
604	45.33
605	45.361
606	45.392
607	45.423
608	45.454
609	45.485
610	45.516
611	45.547
612	45.578
613	45.609
614	45.64
615	45.67
616	45.701
617	45.732
618	45.763
619	45.793
620	45.824
621	45.855
622	45.886
623	45.916
624	45.947
625	45.977
626	46.008
627	46.039
628	46.069
629	46.1
630	46.13
631	46.161
632	46.191
633	46.222
634	46.252
635	46.282
636	46.313
637	46.343
638	46.373
639	46.404
640	46.434
641	46.464
642	46.495
643	46.525
644	46.555
645	46.585
646	46.615
647	46.645
648	46.676
649	46.706
650	46.736
651	46.766
652	46.796
653	46.826
654	46.856
655	46.886
656	46.916
657	46.946
658	46.976
659	47.006
660	47.035
661	47.065
662	47.095
663	47.125
664	47.155
665	47.184
666	47.214
667	47.244
668	47.274
669	47.303
670	47.333
671	47.363
672	47.392
673	47.422
674	47.451
675	47.481
676	47.511
677	47.54
678	47.57
679	47.599
680	47.629
681	47.658
682	47.687
683	47.717
684	47.746
685	47.776
686	47.805
687	47.834
688	47.863
689	47.893
690	47.922
691	47.951
692	47.98
693	48.01
694	48.039
695	48.068
696	48.097
697	48.126
698	48.155
699	48.184
700	48.213
701	48.243
702	48.272
703	48.301
704	48.33
705	48.358
706	48.387
707	48.416
708	48.445
709	48.474
710	48.503
711	48.532
712	48.561
713	48.589
714	48.618
715	48.647
716	48.676
717	48.704
718	48.733
719	48.762
720	48.79
721	48.819
722	48.848
723	48.876
724	48.905
725	48.933
726	48.962
727	48.991
728	49.019
729	49.048
730	49.076
731	49.104
732	49.133
733	49.161
734	49.19
735	49.218
736	49.246
737	49.275
738	49.303
739	49.331
740	49.36
741	49.388
742	49.416
743	49.444
744	49.473
745	49.501
746	49.529
747	49.557
748	49.585
749	49.613
750	49.641
751	49.669
752	49.697
753	49.725
754	49.753
755	49.781
756	49.809
757	49.837
758	49.865
759	49.893
760	49.921
761	49.949
762	49.977
763	50.005
764	50.033
765	50.06
766	50.088
767	50.116
768	50.144
769	50.171
770	50.199
771	50.227
772	50.254
773	50.282
774	50.31
775	50.337
776	50.365
777	50.393
778	50.42
779	50.448
780	50.475
781	50.503
782	50.53
783	50.558
784	50.585
785	50.613
786	50.64
787	50.667
788	50.695
789	50.722
790	50.749
791	50.777
792	50.804
793	50.831
794	50.859
795	50.886
796	50.913
797	50.94
798	50.968
799	50.995
800	51.022
801	51.049
802	51.076
803	51.103
804	51.13
805	51.157
806	51.184
807	51.211
808	51.238
809	51.265
810	51.292
811	51.319
812	51.346
813	51.373
814	51.4
815	51.427
816	51.454
817	51.481
818	51.508
819	51.534
820	51.561
821	51.588
822	51.615
823	51.642
824	51.668
825	51.695
826	51.722
827	51.748
828	51.775
829	51.802
830	51.828
831	51.855
832	51.881
833	51.908
834	51.935
835	51.961
836	51.988
837	52.014
838	52.041
839	52.067
840	52.093
841	52.12
842	52.146
843	52.173
844	52.199
845	52.225
846	52.252
847	52.278
848	52.304
849	52.331
850	52.357
851	52.383
852	52.409
853	52.436
854	52.462
855	52.488
856	52.514
857	52.54
858	52.566
859	52.592
860	52.619
861	52.645
862	52.671
863	52.697
864	52.723
865	52.749
866	52.775
867	52.801
868	52.827
869	52.853
870	52.878
871	52.904
872	52.93
873	52.956
874	52.982
875	53.008
876	53.034
877	53.059
878	53.085
879	53.111
880	53.137
881	53.162
882	53.188
883	53.214
884	53.239
885	53.265
886	53.291
887	53.316
888	53.342
889	53.367
890	53.393
891	53.418
892	53.444
893	53.469
894	53.495
895	53.52
896	53.546
897	53.571
898	53.597
899	53.622
900	53.648
901	53.673
902	53.698
903	53.724
904	53.749
905	53.774
906	53.799
907	53.825
908	53.85
909	53.875
910	53.9
911	53.926
912	53.951
913	53.976
914	54.001
915	54.026
916	54.051
917	54.076
918	54.101
919	54.126
920	54.152
921	54.177
922	54.202
923	54.226
924	54.251
925	54.276
926	54.301
927	54.326
928	54.351
929	54.376
930	54.401
931	54.426
932	54.451
933	54.475
934	54.5
935	54.525
936	54.55
937	54.574
938	54.599
939	54.624
940	54.648
941	54.673
942	54.698
943	54.722
944	54.747
945	54.772
946	54.796
947	54.821
948	54.845
949	54.87
950	54.894
951	54.919
952	54.943
953	54.968
954	54.992
955	55.017
956	55.041
957	55.065
958	55.09
959	55.114
960	55.138
961	55.163
962	55.187
963	55.211
964	55.236
965	55.26
966	55.284
967	55.308
968	55.332
969	55.357
970	55.381
971	55.405
972	55.429
973	55.453
974	55.477
975	55.501
976	55.525
977	55.549
978	55.573
979	55.597
980	55.621
981	55.645
982	55.669
983	55.693
984	55.717
985	55.741
986	55.765
987	55.789
988	55.813
989	55.836
990	55.86
991	55.884
992	55.908
993	55.932
994	55.955
995	55.979
996	56.003
997	56.026
998	56.05
999	56.074
1000	56.097
1001	56.121
1002	56.145
1003	56.168
1004	56.192
1005	56.215
1006	56.239
1007	56.262
1008	56.286
1009	56.309
1010	56.333
1011	56.356
1012	56.38
1013	56.403
1014	56.426
1015	56.45
1016	56.473
1017	56.496
1018	56.52
1019	56.543
1020	56.566
1021	56.59
1022	56.613
1023	56.636
1024	56.659
1025	56.682
1026	56.706
1027	56.729
1028	56.752
1029	56.775
1030	56.798
1031	56.821
1032	56.844
1033	56.867
1034	56.89
1035	56.913
1036	56.936
1037	56.959
1038	56.982
1039	57.005
1040	57.028
1041	57.051
1042	57.074
1043	57.097
1044	57.12
1045	57.143
1046	57.165
1047	57.188
1048	57.211
1049	57.234
1050	57.257
1051	57.279
1052	57.302
1053	57.325
1054	57.347
1055	57.37
1056	57.393
1057	57.415
1058	57.438
1059	57.461
1060	57.483
1061	57.506
1062	57.528
1063	57.551
1064	57.573
1065	57.596
1066	57.618
1067	57.641
1068	57.663
1069	57.686
1070	57.708
1071	57.73
1072	57.753
1073	57.775
1074	57.797
1075	57.82
1076	57.842
1077	57.864
1078	57.887
1079	57.909
1080	57.931
1081	57.953
1082	57.975
1083	57.998
1084	58.02
1085	58.042
1086	58.064
1087	58.086
1088	58.108
1089	58.13
1090	58.152
1091	58.174
1092	58.196
1093	58.218
1094	58.24
1095	58.262
1096	58.284
1097	58.306
1098	58.328
1099	58.35
1100	58.372
1101	58.394
1102	58.416
1103	58.437
1104	58.459
1105	58.481
1106	58.503
1107	58.525
1108	58.546
1109	58.568
1110	58.59
1111	58.611
1112	58.633
1113	58.655
1114	58.676
1115	58.698
1116	58.72
1117	58.741
1118	58.763
1119	58.784
1120	58.806
1121	58.827
1122	58.849
1123	58.87
1124	58.892
1125	58.913
1126	58.934
1127	58.956
1128	58.977
1129	58.999
1130	59.02
1131	59.041
1132	59.063
1133	59.084
1134	59.105
1135	59.126
1136	59.148
1137	59.169
1138	59.19
1139	59.211
1140	59.232
1141	59.254
1142	59.275
1143	59.296
1144	59.317
1145	59.338
1146	59.359
1147	59.38
1148	59.401
1149	59.422
1150	59.443
1151	59.464
1152	59.485
1153	59.506
1154	59.527
1155	59.548
1156	59.569
1157	59.59
1158	59.611
1159	59.631
1160	59.652
1161	59.673
1162	59.694
1163	59.715
1164	59.735
1165	59.756
1166	59.777
1167	59.797
1168	59.818
1169	59.839
1170	59.859
1171	59.88
1172	59.901
1173	59.921
1174	59.942
1175	59.962
1176	59.983
1177	60.003
1178	60.024
1179	60.044
1180	60.065
1181	60.085
1182	60.106
1183	60.126
1184	60.147
1185	60.167
1186	60.187
1187	60.208
1188	60.228
1189	60.248
1190	60.269
1191	60.289
1192	60.309
1193	60.329
1194	60.35
1195	60.37
1196	60.39
1197	60.41
1198	60.43
1199	60.45
1200	60.471
1201	60.491
1202	60.511
1203	60.531
1204	60.551
1205	60.571
1206	60.591
1207	60.611
1208	60.631
1209	60.651
1210	60.671
1211	60.691
1212	60.711
1213	60.73
1214	60.75
1215	60.77
1216	60.79
1217	60.81
1218	60.83
1219	60.849
1220	60.869
1221	60.889
1222	60.909
1223	60.928
1224	60.948
1225	60.968
1226	60.987
1227	61.007
1228	61.027
1229	61.046
1230	61.066
1231	61.086
1232	61.105
1233	61.125
1234	61.144
1235	61.164
1236	61.183
1237	61.203
1238	61.222
1239	61.241
1240	61.261
1241	61.28
1242	61.3
1243	61.319
1244	61.338
1245	61.358
1246	61.377
1247	61.396
1248	61.416
1249	61.435
1250	61.454
1251	61.473
1252	61.493
1253	61.512
1254	61.531
1255	61.55
1256	61.569
1257	61.588
1258	61.607
1259	61.627
1260	61.646
1261	61.665
1262	61.684
1263	61.703
1264	61.722
1265	61.741
1266	61.76
1267	61.779
1268	61.798
1269	61.816
1270	61.835
1271	61.854
1272	61.873
1273	61.892
1274	61.911
1275	61.93
1276	61.948
1277	61.967
1278	61.986
1279	62.005
1280	62.023
1281	62.042
1282	62.061
1283	62.079
1284	62.098
1285	62.117
1286	62.135
1287	62.154
1288	62.172
1289	62.191
1290	62.21
1291	62.228
1292	62.247
1293	62.265
1294	62.284
1295	62.302
1296	62.321
1297	62.339
1298	62.357
1299	62.376
1300	62.394
1301	62.412
1302	62.431
1303	62.449
1304	62.467
1305	62.486
1306	62.504
1307	62.522
1308	62.541
1309	62.559
1310	62.577
1311	62.595
1312	62.613
1313	62.631
1314	62.65
1315	62.668
1316	62.686
1317	62.704
1318	62.722
1319	62.74
1320	62.758
1321	62.776
1322	62.794
1323	62.812
1324	62.83
1325	62.848
1326	62.866
1327	62.884
1328	62.902
1329	62.919
1330	62.937
1331	62.955
1332	62.973
1333	62.991
1334	63.009
1335	63.026
1336	63.044
1337	63.062
1338	63.08
1339	63.097
1340	63.115
1341	63.133
1342	63.15
1343	63.168
1344	63.186
1345	63.203
1346	63.221
1347	63.238
1348	63.256
1349	63.273
1350	63.291
1351	63.308
1352	63.326
1353	63.343
1354	63.361
1355	63.378
1356	63.396
1357	63.413
1358	63.43
1359	63.448
1360	63.465
1361	63.482
1362	63.5
1363	63.517
1364	63.534
1365	63.551
1366	63.569
1367	63.586
1368	63.603
1369	63.62
1370	63.637
1371	63.655
1372	63.672
1373	63.689
1374	63.706
1375	63.723
1376	63.74
1377	63.757
1378	63.774
1379	63.791
1380	63.808
1381	63.825
1382	63.842
1383	63.859
1384	63.876
1385	63.893
1386	63.91
1387	63.927
1388	63.944
1389	63.96
1390	63.977
1391	63.994
1392	64.011
1393	64.028
1394	64.044
1395	64.061
1396	64.078
1397	64.095
1398	64.111
1399	64.128
1400	64.145
1401	64.161
1402	64.178
1403	64.194
1404	64.211
1405	64.228
1406	64.244
1407	64.261
1408	64.277
1409	64.294
1410	64.31
1411	64.327
1412	64.343
1413	64.36
1414	64.376
1415	64.392
1416	64.409
1417	64.425
1418	64.442
1419	64.458
1420	64.474
1421	64.49
1422	64.507
1423	64.523
1424	64.539
1425	64.555
1426	64.572
1427	64.588
1428	64.604
1429	64.62
1430	64.636
1431	64.653
1432	64.669
1433	64.685
1434	64.701
1435	64.717
1436	64.733
1437	64.749
1438	64.765
1439	64.781
1440	64.797
1441	64.813
1442	64.829
1443	64.845
1444	64.861
1445	64.877
1446	64.892
1447	64.908
1448	64.924
1449	64.94
1450	64.956
1451	64.972
1452	64.987
1453	65.003
1454	65.019
1455	65.035
1456	65.05
1457	65.066
1458	65.082
1459	65.097
1460	65.113
1461	65.128
1462	65.144
1463	65.16
1464	65.175
1465	65.191
1466	65.206
1467	65.222
1468	65.237
1469	65.253
1470	65.268
1471	65.284
1472	65.299
1473	65.315
1474	65.33
1475	65.345
1476	65.361
1477	65.376
1478	65.391
1479	65.407
1480	65.422
1481	65.437
1482	65.453
1483	65.468
1484	65.483
1485	65.498
1486	65.513
1487	65.529
1488	65.544
1489	65.559
1490	65.574
1491	65.589
1492	65.604
1493	65.619
1494	65.634
1495	65.649
1496	65.665
1497	65.68
1498	65.695
1499	65.709
1500	65.724
1501	65.739
1502	65.754
1503	65.769
1504	65.784
1505	65.799
1506	65.814
1507	65.829
1508	65.844
1509	65.858
1510	65.873
1511	65.888
1512	65.903
1513	65.917
1514	65.932
1515	65.947
1516	65.962
1517	65.976
1518	65.991
1519	66.005
1520	66.02
1521	66.035
1522	66.049
1523	66.064
1524	66.078
1525	66.093
1526	66.107
1527	66.122
1528	66.136
1529	66.151
1530	66.165
1531	66.18
1532	66.194
1533	66.209
1534	66.223
1535	66.237
1536	66.252
1537	66.266
1538	66.28
1539	66.295
1540	66.309
1541	66.323
1542	66.338
1543	66.352
1544	66.366
1545	66.38
1546	66.394
1547	66.409
1548	66.423
1549	66.437
1550	66.451
1551	66.465
1552	66.479
1553	66.493
1554	66.507
1555	66.521
1556	66.535
1557	66.549
1558	66.563
1559	66.577
1560	66.591
1561	66.605
1562	66.619
1563	66.633
1564	66.647
1565	66.661
1566	66.675
1567	66.688
1568	66.702
1569	66.716
1570	66.73
1571	66.744
1572	66.757
1573	66.771
1574	66.785
1575	66.798
1576	66.812
1577	66.826
1578	66.839
1579	66.853
1580	66.867
1581	66.88
1582	66.894
1583	66.907
1584	66.921
1585	66.934
1586	66.948
1587	66.961
1588	66.975
1589	66.988
1590	67.002
1591	67.015
1592	67.029
1593	67.042
1594	67.055
1595	67.069
1596	67.082
1597	67.095
1598	67.109
1599	67.122
1600	67.135
1601	67.149
1602	67.162
1603	67.175
1604	67.188
1605	67.201
1606	67.215
1607	67.228
1608	67.241
1609	67.254
1610	67.267
1611	67.28
1612	67.293
1613	67.306
1614	67.319
1615	67.332
1616	67.345
1617	67.358
1618	67.371
1619	67.384
1620	67.397
1621	67.41
1622	67.423
1623	67.436
1624	67.449
1625	67.462
1626	67.475
1627	67.487
1628	67.5
1629	67.513
1630	67.526
1631	67.539
1632	67.551
1633	67.564
1634	67.577
1635	67.589
1636	67.602
1637	67.615
1638	67.627
1639	67.64
1640	67.653
1641	67.665
1642	67.678
1643	67.69
1644	67.703
1645	67.715
1646	67.728
1647	67.74
1648	67.753
1649	67.765
1650	67.778
1651	67.79
1652	67.802
1653	67.815
1654	67.827
1655	67.84
1656	67.852
1657	67.864
1658	67.876
1659	67.889
1660	67.901
1661	67.913
1662	67.925
1663	67.938
1664	67.95
1665	67.962
1666	67.974
1667	67.986
1668	67.999
1669	68.011
1670	68.023
1671	68.035
1672	68.047
1673	68.059
1674	68.071
1675	68.083
1676	68.095
1677	68.107
1678	68.119
1679	68.131
1680	68.143
1681	68.155
1682	68.167
1683	68.178
1684	68.19
1685	68.202
1686	68.214
1687	68.226
1688	68.238
1689	68.249
1690	68.261
1691	68.273
1692	68.285
1693	68.296
1694	68.308
1695	68.32
1696	68.331
1697	68.343
1698	68.355
1699	68.366
1700	68.378
1701	68.389
1702	68.401
1703	68.412
1704	68.424
1705	68.435
1706	68.447
1707	68.458
1708	68.47
1709	68.481
1710	68.493
1711	68.504
1712	68.515
1713	68.527
1714	68.538
1715	68.549
1716	68.561
1717	68.572
1718	68.583
1719	68.595
1720	68.606
1721	68.617
1722	68.628
1723	68.64
1724	68.651
1725	68.662
1726	68.673
1727	68.684
1728	68.695
1729	68.706
1730	68.717
1731	68.728
1732	68.74
1733	68.751
1734	68.762
1735	68.773
1736	68.784
1737	68.794
1738	68.805
1739	68.816
1740	68.827
1741	68.838
1742	68.849
1743	68.86
1744	68.871
1745	68.882
1746	68.892
1747	68.903
1748	68.914
1749	68.925
1750	68.935
1751	68.946
1752	68.957
1753	68.967
1754	68.978
1755	68.989
1756	68.999
1757	69.01
1758	69.021
1759	69.031
1760	69.042
1761	69.052
1762	69.063
1763	69.073
1764	69.084
1765	69.094
1766	69.105
1767	69.115
1768	69.126
1769	69.136
1770	69.147
1771	69.157
1772	69.167
1773	69.178
1774	69.188
1775	69.198
1776	69.209
1777	69.219
1778	69.229
1779	69.239
1780	69.25
1781	69.26
1782	69.27
1783	69.28
1784	69.29
1785	69.3
1786	69.311
1787	69.321
1788	69.331
1789	69.341
1790	69.351
1791	69.361
1792	69.371
1793	69.381
1794	69.391
1795	69.401
1796	69.411
1797	69.421
1798	69.431
1799	69.441
1800	69.45
1801	69.46
1802	69.47
1803	69.48
1804	69.49
1805	69.5
1806	69.509
1807	69.519
1808	69.529
1809	69.539
1810	69.548
1811	69.558
1812	69.568
1813	69.577
1814	69.587
1815	69.597
1816	69.606
1817	69.616
1818	69.625
1819	69.635
1820	69.644
1821	69.654
1822	69.663
1823	69.673
1824	69.682
1825	69.692
1826	69.701
1827	69.711
1828	69.72
1829	69.729
1830	69.739
1831	69.748
1832	69.758
1833	69.767
1834	69.776
1835	69.785
1836	69.795
1837	69.804
1838	69.813
1839	69.822
1840	69.832
1841	69.841
1842	69.85
1843	69.859
1844	69.868
1845	69.877
1846	69.886
1847	69.895
1848	69.904
1849	69.913
1850	69.922
1851	69.931
1852	69.94
1853	69.949
1854	69.958
1855	69.967
1856	69.976
1857	69.985
1858	69.994
1859	70.003
1860	70.012
1861	70.021
1862	70.029
1863	70.038
1864	70.047
1865	70.056
1866	70.064
1867	70.073
1868	70.082
1869	70.09
1870	70.099
1871	70.108
1872	70.116
1873	70.125
1874	70.134
1875	70.142
1876	70.151
1877	70.159
1878	70.168
1879	70.176
1880	70.185
1881	70.193
1882	70.202
1883	70.21
1884	70.219
1885	70.227
1886	70.236
1887	70.244
1888	70.252
1889	70.261
1890	70.269
1891	70.277
1892	70.286
1893	70.294
1894	70.302
1895	70.31
1896	70.318
1897	70.327
1898	70.335
1899	70.343
1900	70.351
1901	70.359
1902	70.367
1903	70.375
1904	70.384
1905	70.392
1906	70.4
1907	70.408
1908	70.416
1909	70.424
1910	70.432
1911	70.44
1912	70.448
1913	70.455
1914	70.463
1915	70.471
1916	70.479
1917	70.487
1918	70.495
1919	70.503
1920	70.51
1921	70.518
1922	70.526
1923	70.534
1924	70.541
1925	70.549
1926	70.557
1927	70.565
1928	70.572
1929	70.58
1930	70.587
1931	70.595
1932	70.603
1933	70.61
1934	70.618
1935	70.625
1936	70.633
1937	70.64
1938	70.648
1939	70.655
1940	70.663
1941	70.67
1942	70.677
1943	70.685
1944	70.692
1945	70.7
1946	70.707
1947	70.714
1948	70.722
1949	70.729
1950	70.736
1951	70.743
1952	70.751
1953	70.758
1954	70.765
1955	70.772
1956	70.779
1957	70.787
1958	70.794
1959	70.801
1960	70.808
1961	70.815
1962	70.822
1963	70.829
1964	70.836
1965	70.843
1966	70.85
1967	70.857
1968	70.864
1969	70.871
1970	70.878
1971	70.885
1972	70.892
1973	70.898
1974	70.905
1975	70.912
1976	70.919
1977	70.926
1978	70.932
1979	70.939
1980	70.946
1981	70.953
1982	70.959
1983	70.966
1984	70.973
1985	70.979
1986	70.986
1987	70.993
1988	70.999
1989	71.006
1990	71.012
1991	71.019
1992	71.025
1993	71.032
1994	71.038
1995	71.045
1996	71.051
1997	71.058
1998	71.064
1999	71.071
2000	71.077
2001	71.083
2002	71.09
2003	71.096
2004	71.102
2005	71.109
2006	71.115
2007	71.121
2008	71.127
2009	71.134
2010	71.14
2011	71.146
2012	71.152
2013	71.158
2014	71.164
2015	71.171
2016	71.177
2017	71.183
2018	71.189
2019	71.195
2020	71.201
2021	71.207
2022	71.213
2023	71.219
2024	71.225
2025	71.231
2026	71.237
2027	71.243
2028	71.248
2029	71.254
2030	71.26
2031	71.266
2032	71.272
2033	71.278
2034	71.283
2035	71.289
2036	71.295
2037	71.301
2038	71.306
2039	71.312
2040	71.318
2041	71.323
2042	71.329
2043	71.335
2044	71.34
2045	71.346
2046	71.351
2047	71.357
2048	71.362
2049	71.368
2050	71.373
2051	71.379
2052	71.384
2053	71.39
2054	71.395
2055	71.401
2056	71.406
2057	71.411
2058	71.417
2059	71.422
2060	71.427
2061	71.433
2062	71.438
2063	71.443
2064	71.448
2065	71.454
2066	71.459
2067	71.464
2068	71.469
2069	71.474
2070	71.48
2071	71.485
2072	71.49
2073	71.495
2074	71.5
2075	71.505
2076	71.51
2077	71.515
2078	71.52
2079	71.525
2080	71.53
2081	71.535
2082	71.54
2083	71.545
2084	71.55
2085	71.554
2086	71.559
2087	71.564
2088	71.569
2089	71.574
2090	71.578
2091	71.583
2092	71.588
2093	71.593
2094	71.597
2095	71.602
2096	71.607
2097	71.611
2098	71.616
2099	71.621
2100	71.625
2101	71.63
2102	71.634
2103	71.639
2104	71.643
2105	71.648
2106	71.652
2107	71.657
2108	71.661
2109	71.666
2110	71.67
2111	71.675
2112	71.679
2113	71.683
2114	71.688
2115	71.692
2116	71.696
2117	71.701
2118	71.705
2119	71.709
2120	71.713
2121	71.718
2122	71.722
2123	71.726
2124	71.73
2125	71.734
2126	71.738
2127	71.743
2128	71.747
2129	71.751
2130	71.755
2131	71.759
2132	71.763
2133	71.767
2134	71.771
2135	71.775
2136	71.779
2137	71.783
2138	71.787
2139	71.79
2140	71.794
2141	71.798
2142	71.802
2143	71.806
2144	71.81
2145	71.813
2146	71.817
2147	71.821
2148	71.825
2149	71.828
2150	71.832
2151	71.836
2152	71.839
2153	71.843
2154	71.847
2155	71.85
2156	71.854
2157	71.858
2158	71.861
2159	71.865
2160	71.868
2161	71.872
2162	71.875
2163	71.879
2164	71.882
2165	71.885
2166	71.889
2167	71.892
2168	71.896
2169	71.899
2170	71.902
2171	71.906
2172	71.909
2173	71.912
2174	71.916
2175	71.919
2176	71.922
2177	71.925
2178	71.928
2179	71.932
2180	71.935
2181	71.938
2182	71.941
2183	71.944
2184	71.947
2185	71.95
2186	71.953
2187	71.956
2188	71.959
2189	71.962
2190	71.965
2191	71.968
2192	71.971
2193	71.974
2194	71.977
2195	71.98
2196	71.983
2197	71.986
2198	71.989
2199	71.991
2200	71.994
2201	71.997
2202	72
2203	72.002
2204	72.005
2205	72.008
2206	72.011
2207	72.013
2208	72.016
2209	72.019
2210	72.021
2211	72.024
2212	72.026
2213	72.029
2214	72.032
2215	72.034
2216	72.037
2217	72.039
2218	72.042
2219	72.044
2220	72.046
2221	72.049
2222	72.051
2223	72.054
2224	72.056
2225	72.058
2226	72.061
2227	72.063
2228	72.065
2229	72.068
2230	72.07
2231	72.072
2232	72.074
2233	72.077
2234	72.079
2235	72.081
2236	72.083
2237	72.085
2238	72.087
2239	72.089
2240	72.092
2241	72.094
2242	72.096
2243	72.098
2244	72.1
2245	72.102
2246	72.104
2247	72.106
2248	72.108
2249	72.11
2250	72.111
2251	72.113
2252	72.115
2253	72.117
2254	72.119
2255	72.121
2256	72.123
2257	72.124
2258	72.126
2259	72.128
2260	72.13
2261	72.131
2262	72.133
2263	72.135
2264	72.136
2265	72.138
2266	72.14
2267	72.141
2268	72.143
2269	72.144
2270	72.146
2271	72.147
2272	72.149
2273	72.15
2274	72.152
2275	72.153
2276	72.155
2277	72.156
2278	72.158
2279	72.159
2280	72.16
2281	72.162
2282	72.163
2283	72.164
2284	72.166
2285	72.167
2286	72.168
2287	72.17
2288	72.171
2289	72.172
2290	72.173
2291	72.174
2292	72.176
2293	72.177
2294	72.178
2295	72.179
2296	72.18
2297	72.181
2298	72.182
2299	72.183
2300	72.184
2301	72.185
2302	72.186
2303	72.187
2304	72.188
2305	72.189
2306	72.19
2307	72.191
2308	72.192
2309	72.193
2310	72.193
2311	72.194
2312	72.195
2313	72.196
