200		33.491	
250		34.044	
298.15		34.905	
300		34.943	
350		36.072	
400		37.296	
450		38.519	
500		39.687	
600		41.781	
700		43.558	
800		45.084	
900		46.418	
1000		47.604	
1100		48.672	
1200		49.643	
1300		50.535	
1400		51.360	
1500		52.128	
1600		52.845	
1700		53.518	
1800		54.149	
1900		54.742	
2000		55.299	
2100		55.820	
2200		56.308	
2300		56.763	
2400		57.186	
2500		57.578	
2600		57.940	
2700		58.274	
2800		58.580	
2900		58.860	
3000		59.115	
3100		59.347	
3200		59.557	
3300		59.745	
3400		59.915	
3500		60.066	
3600		60.200	
3700		60.318	
3800		60.423	
3900		60.513	
4000		60.592	
4100		60.659	
4200		60.716	
4300		60.764	
4400		60.803	
4500		60.834	
4600		60.858	
4700		60.876	
4800		60.888	
4900		60.895	
5000		60.897	
5100		60.894	
5200		60.888	
5300		60.879	
5400		60.866	
5500		60.851	
5600		60.834	
5700		60.814	
5800		60.792	
5900		60.769	
6000		60.745	
