200		42.298	
250		48.008	
298.15		53.336	
300		53.534	
350		58.618	
400		63.190	
450		67.252	
500		70.836	
600		76.765	
700		81.382	
800		85.039	
900		87.994	
1000		90.425	
1100		92.455	
1200		94.172	
1300		95.636	
1400		96.895	
1500		97.984	
1600		98.931	
1700		99.758	
1800		100.485	
1900		101.125	
2000		101.692	
2100		102.196	
2200		102.645	
2300		103.047	
2400		103.407	
2500		103.732	
2600		104.025	
2700		104.291	
2800		104.532	
2900		104.751	
3000		104.952	
3100		105.135	
3200		105.303	
3300		105.457	
3400		105.599	
3500		105.731	
3600		105.852	
3700		105.964	
3800		106.069	
3900		106.165	
4000		106.256	
4100		106.340	
4200		106.418	
4300		106.492	
4400		106.560	
4500		106.625	
4600		106.685	
4700		106.742	
4800		106.796	
4900		106.846	
5000		106.894	
5100		106.938	
5200		106.981	
5300		107.021	
5400		107.059	
5500		107.095	
5600		107.129	
5700		107.162	
5800		107.193	
5900		107.222	
6000		107.250	
