200		35.058	
298.15		39.238	
300		39.330	
400		43.744	
500		47.262	
600		49.857	
700		51.752	
800		53.154	
900		54.208	
1000		55.024	
1100		55.660	
1200		56.174	
1300		56.593	
1400		56.948	
1500		57.245	
1600		57.501	
1700		57.722	
1800		57.919	
1900		58.095	
2000		58.250	
2100		58.396	
2200		58.526	
2300		58.647	
2400		58.764	
2500		58.869	
2600		58.969	
2700		59.066	
2800		59.158	
2900		59.245	
3000		59.329	
3100		59.409	
3200		59.488	
3300		59.563	
3400		59.639	
3500		59.714	
3600		59.781	
3700		59.852	
3800		59.919	
3900		59.986	
4000		60.053	
4100		60.120	
4200		60.183	
4300		60.245	
4400		60.308	
4500		60.371	
4600		60.434	
4700		60.492	
4800		60.555	
4900		60.614	
5000		60.672	
5100		60.731	
5200		60.789	
5300		60.848	
5400		60.906	
5500		60.965	
5600		61.024	
5700		61.078	
5800		61.137	
5900		61.191	
6000		61.250	
