200		35.472	
298.15		41.497	
300		41.589	
400		45.852	
500		48.903	
600		51.250	
700		53.137	
800		54.677	
900		55.940	
1000		56.990	
1100		57.861	
1200		58.597	
1300		59.216	
1400		59.748	
1500		60.208	
1600		60.605	
1700		60.957	
1800		61.266	
1900		61.547	
2000		61.798	
2100		62.024	
2200		62.233	
2300		62.423	
2400		62.601	
2500		62.764	
2600		62.919	
2700		63.065	
2800		63.203	
2900		63.333	
3000		63.459	
3100		63.576	
3200		63.691	
3300		63.802	
3400		63.910	
3500		64.015	
3600		64.114	
3700		64.211	
3800		64.306	
3900		64.400	
4000		64.492	
4100		64.582	
4200		64.670	
4300		64.757	
4400		64.843	
4500		64.927	
4600		65.009	
4700		65.090	
4800		65.170	
4900		65.250	
5000		65.329	
5100		65.407	
5200		65.484	
5300		65.561	
5400		65.638	
5500		65.714	
5600		65.789	
5700		65.864	
5800		65.939	
5900		66.013	
6000		66.086	
