200		29.269	
250		29.634	
298.15		30.173	
300		30.197	
350		30.867	
400		31.560	
450		32.221	
500		32.826	
600		33.838	
700		34.612	
800		35.206	
900		35.672	
1000		36.053	
1100		36.379	
1200		36.672	
1300		36.946	
1400		37.210	
1500		37.469	
1600		37.725	
1700		37.980	
1800		38.232	
1900		38.482	
2000		38.727	
2100		38.967	
2200		39.200	
2300		39.425	
2400		39.641	
2500		39.847	
2600		40.043	
2700		40.229	
2800		40.404	
2900		40.568	
3000		40.721	
3100		40.864	
3200		40.996	
3300		41.119	
3400		41.232	
3500		41.336	
3600		41.432	
3700		41.520	
3800		41.601	
3900		41.676	
4000		41.745	
4100		41.810	
4200		41.871	
4300		41.929	
4400		41.986	
4500		42.042	
4600		42.098	
4700		42.156	
4800		42.217	
4900		42.282	
5000		42.352	
5100		42.429	
5200		42.514	
5300		42.608	
5400		42.712	
5500		42.829	
5600		42.959	
5700		43.104	
5800		43.265	
5900		43.444	
6000		43.642	
