200		30.420	
250		30.025	
298.15		29.845	
300		29.841	
350		29.823	
400		29.944	
450		30.175	
500		30.486	
600		31.238	
700		32.028	
800		32.767	
900		33.422	
1000		33.987	
1100		34.468	
1200		34.877	
1300		35.226	
1400		35.524	
1500		35.780	
1600		36.002	
1700		36.195	
1800		36.364	
1900		36.514	
2000		36.647	
2100		36.767	
2200		36.874	
2300		36.971	
2400		37.060	
2500		37.141	
2600		37.216	
2700		37.285	
2800		37.350	
2900		37.410	
3000		37.466	
3100		37.519	
3200		37.570	
3300		37.617	
3400		37.663	
3500		37.706	
3600		37.747	
3700		37.787	
3800		37.825	
3900		37.862	
4000		37.898	
4100		37.933	
4200		37.966	
4300		37.999	
4400		38.031	
4500		38.062	
4600		38.092	
4700		38.122	
4800		38.151	
4900		38.180	
5000		38.208	
5100		38.235	
5200		38.262	
5300		38.289	
5400		38.316	
5500		38.342	
5600		38.367	
5700		38.393	
5800		38.418	
5900		38.443	
6000		38.468	
